# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 500.947 -12491.2 10.109
3000 499.193 -12337.4 -2.59597
4000 500.468 -12357.3 20.2605
5000 500.733 -12319.3 -2.86573
6000 501.045 -12244.7 15.0239
7000 497.036 -12357.8 0.0129309
8000 499.982 -12327.1 18.653
9000 500.511 -12297.2 1.17094
10000 501.315 -12224.1 11.11
11000 498.359 -12328.7 -3.79022
12000 501.623 -12335.5 -2.20019
13000 501.556 -12279.5 14.7839
14000 498.818 -12327 -3.9745
15000 498.518 -12333.1 -9.7892
16000 503.743 -12391.1 -4.82146
17000 500.17 -12307.3 4.95174
18000 500.265 -12325.9 -6.5622
19000 501.006 -12302.7 3.56372
20000 496.471 -12415.1 6.95178
21000 500.163 -12353 13.4576
22000 500.696 -12317.7 1.68479
23000 498.567 -12403 0.741169
24000 497.929 -12363.8 3.7112
25000 498.286 -12440.1 7.23918
26000 500.025 -12391 -0.0818773
27000 501.486 -12237.8 -5.47277
28000 498.929 -12372.1 11.8694
29000 501.948 -12317 6.19771
30000 499.567 -12348.2 -5.46858
31000 499.818 -12307.3 -1.99632
32000 499.901 -12241.4 17.0844
33000 497.762 -12371.1 8.86355
34000 502.406 -12341 -0.276095
35000 501.678 -12268.4 -13.6131
36000 500.062 -12339.7 6.63015
37000 497.531 -12361.5 0.206723
38000 500.532 -12362.8 14.112
39000 498.296 -12338.3 1.38749
40000 497.989 -12418.6 14.6609
41000 502.121 -12253.6 -5.65343
42000 498.319 -12330.3 7.60687
43000 500.8 -12372 11.5809
44000 499.66 -12321.1 -16.4258
45000 497.828 -12310.8 10.6892
46000 501.372 -12307.2 8.8957
47000 502.025 -12231.9 -1.39593
48000 500.921 -12239.3 3.20897
49000 501.34 -12238.9 15.1546
50000 498.768 -12314.8 -1.9141
51000 500.338 -12294.7 -3.6324
52000 503.382 -12176.3 1.4326
53000 499.576 -12319.1 -4.37888
54000 500.317 -12338.6 6.01559
55000 499.103 -12365.4 -7.39424
56000 500.531 -12303.2 9.90761
57000 501.216 -12308.3 7.35964
58000 500.154 -12403.8 13.1616
59000 500.652 -12304.4 7.94217
60000 499.849 -12345.2 5.8276
61000 499.906 -12330.1 16.159
62000 501.86 -12361.8 -2.70863
63000 504.123 -12257.9 -17.1009
64000 500.011 -12355.2 -4.29864
65000 499.028 -12393.4 4.4842
66000 498.884 -12398 17.4778
67000 500.499 -12412.7 -9.54319
68000 500.696 -12320.7 1.73551
69000 500.295 -12362.6 -1.29992
70000 499.702 -12349.5 4.51434
71000 502.344 -12351.8 6.66641
72000 499.778 -12302.2 -10.5729
